author,address
littlelo,0x7E9c18BBB3F6175eCB6E01d5bd2af463144d1349
!                         ArdelT,0x049Aae83f63732a409b3554ee155700afF68EB81
99nevey| { S€€T} 🦠,0xd4E8Baf6dB0C41f1f388233481f71AA3d0b0aDA1
Goldenchildnft,0xBe1f7DaA154B90C9379D756D2c73ebc2854eC935
VinnyK222,0x0fb7Fc5385a7DFcc5e852d205C36c2CcEd7e6372
Krusher,0x48415308260a3dC40275F3beC288E78353853831
Drone,0x4d9577A5d4c973FEf73a93f7F828866844b91C15
RR_,0xBbc36FdF4756D0614b1FeEBC7bfF28688d8DC207
Kirk,0x8D423A836cF45BC480760C68e7bE63AF83E94A75
eliG,0xd59Ae7f2042ed16b273cA91a0760D9C8c4701267
David Kofi,0xdDF46aD8ADBC1668b60849be198bA891d5fb3679
yzer19er,0xbe423B502Da52AA9Ef1d7e3C842B8896A3844698
Fiendish,0xBA19C073C28f203d9FE23EEfeFA01A6d2562360F
SchweatyPit | Citizen 150,0x2F2fC34e798a5884EFb4022C8CaA402BAf94C35F
Chiin,0x2cbf1DBB6988063532519A362807B4a865a5168d
BARRETT,0x99f647b7418e2FB48D08Dae0e70C70e556eaf3d5
JayCE,0x83a327499CA33D736bfeC954047B88d088d2dD3D
joeee,0xad40D70d1D29d79b9AE3d92dE9902580CcDCb31f
Heliotrope,0x5E59428f72aa38E6AB7751Fdda4Fa535066390ee
Swggr,0x82D7D9285Cb50EfA7f2845A5b665C3603Ab3Dfe0
MTG,0x2E674A7c96cE00d28590A2F51f0F37D8c1226458
Crypto_Adrian,0x4b402FF8fC7E104273f29e0F8eC418eFfAED72ca
brubbyy,0xA9c16aBe6F97F35786669098D16b859826ffd737
Eyad,0x9b49879F8052E961B23F2e621fd6a262471d0De7
VeeSix,0x336C0737c426f416b07c74B18DAc18e69872A816
Kingkong92i,0x0fdc51fc4D99554c6210044972Ef568b779f28Fd
Sm0k3,0xAe19fC1C81f9d44B9D202dED677CD201FC6740E3
mrlikesmucheth,0x958D5bb8c184e858Cd5e2716d3bA0b5BEf536dE6
Kiyoshi,0xebc1516323093c9838087be530489aed19888169
Katsu,0xbb04979a8a6dF58395E885f2DB41A247A096a010
SaamNFT,0x4C9DbaeF7899BaDC3c236121004E7A5E87412859
Sayuki,0x33b4f3a3B73bCc028843A712ED5Daa48c920D7B1
El Mero,0x3c7beC0BB2476245feF6e9AC5ff36A7cec816311
maayzouu,0x079049359474d0Ad71406C165d4Dd0041660567a
Sleek,0x28C99736633d268Fc884Ef4E4C420a6b89C094Af
rogescheng,0x9060dB613ED38e5F574815335CD6F2baCEf14592
Cruz,0x9eB3CEc8A9Fc9797801091718e73B47CDD0EE8DF
BH,0xBD4C340FBdA90CdbdFc0Bf51Ab970080662Fc1B2
billyondbro,0xa7595effb6861baf15eBC3cd306bC1C80FC1c633
Fola,0x1347B7Dd50aECa28dbdAA98b4b3b2d45E870A450
somoney91,0x43C8d57BD1b44EA521eb7BB2DFbce69ecE72c1b4
Buff Ronnie,0x35eAcc136076a96629989aB16360d7388A041d4f
dan,0xC54AA901b257d4c47C44217f538c84Da28b21308
Spencer,0x313930471D202db10A3DfDF8f3B1372ef70e3723
!                         SINCHI,0xf433514503Fe7004472eaE6f0078d6e8ab57e49c
RazzTa,0xE0450e07C8645F87617D256C479630FD304F225c
TeeWye,0x1C00E5AECB22744Bb5968e3307C2B76Cb221fF66
Horos,0x2d24Ac209FE0633f2D72e9888b851711c2f1dd30
IM | JSTR,0xcb939D7fcF23e66B94e04D85b19A1B2D6aFa36c7
Nino Cerruti,0xD976f73aEDb0bA9188CCA2F74b9bD8Bc434705dc
小Lun,0x78eB25a43282faCF206722bC602ba4486edc4Dba
DKyoung,0xC209D46171a1aD885A98552de9EEfcf70DE5B3e2
lefthandfree,0xA1B652D63A723CB099c48CDfA8F5e3fFf435d851
77SEVEN,0xDCdB9f9dc95ca33270a11533F51365E4d2E6868f
Blueberry Muffin,0xf8885b3DCB38bb1A84761686AA4d2403AFC6D227
Stones,0xc4cf93E6A744EffD072D14C7516780b93542f4f6
Isaah,0xA218F9e0Ff11935E50244C3237c10117d3F5232d
mexyy,0x945ee334FE0090233824A7f2EA1dF88186d79c31
jjohn113,0x4b352BF239BF47a1b209D3F21B45EB95d75D1573
silentguy,0x0312377c1279bD2B3D30c7FA11F5564752DF283A
aadvark89,0xe58e9D6244d9D206c2c9BC0Ea36b2aEA974B7D2A
Allwehda,0x756E322cc403dfA794a9CdDB39f7559DDce35E36
Bijoubee,0x1C6EB5307aDaD1c54cf50435B72C3dF927e8bfE6
royGBIV,0x296a012981C1C9f5665c3ddca84c42173fe75a6E
VMP,0x8013C6d7a9fe47e35EA72c7e337a2708c41a6fB7
ṨUKI LΞΞ,0x73Bf2Cc8a3F327fb799422e946Ba8Ff8f5DB48E6
JayKay NFTs,0xB79B199e265026b0A6C16F3087A994E283a8c28D
lucasisacao.eth,0x8648bdEcB9604c69c437e4945e2B185f55873325
Tttt,0x13f978B1E93153f722A477c03f3b57e8DD69611b
SAMMIESCOTX 🧹🧹,0xA57ae79975b9aD4C473c6d88B4b00a7196b9bc74
jaelee0201 | P3P3 Watchers,0x915AC0A1dC478879d18dd48a180B544d0e26DC2F
Elodie,0xaFaA9247B7B0e246A41b1C26337c5E2FE0d6A598
Sqodato,0x70E5D45f1Bda141DEf42179C9094Aed5B1655a31
Blockchain Shinobi,0xa65222240dd864A1796B318a891D2F50A6F24dF5
dogeura,0x10A1A2e28E81cCb791b56461b8C78292d3071E14
gataskape,0x193b553C127F6771D1D61Ab370804e22723E7e0D
starkrypt,0xa8E1E4C7300d750a506aB122F386A54D31F9358E
NFTs,0x2D5688Ee8e0D13204BCd9CE2FbD13312Bd4aeC5d
IM | Unf0o,0xf18c30cF7cC32c44CDa9c641aF6Cc784333b43Eb
aragartir,0xeBb7e3E1da8929723145a48d2715Ebb0a2D448FC
Harbay,0x7b9830FAF3FaE29698fFD207D32DFc69c3502781
vpal,0x8eCbAD4833FFe28125fF23C9ed80F4C4765246DC
Ridger,0x3bAD3f6BFB1FDe08DC18660376e40320Ca4CEfAB
ange1,0x0d2cC259b7AF59c2BF2012de56E723ea6B11b3F1
MetaChoo,0xb7Fe7D6a1190bE6945a6409f24b3154400AFaA12
smallLUN C-01,0x12569E01f1F8d64AC0367B5ECA6948EABa5D97e2
Darlinton,0x1DE4Bc0871583cbC703c8d3f9a079C9bd10e4C8f
archer,0x72d487508ec66d13f8D49e7115576C16A00a2F05
JusticeScarface 🤎,0xF976C78C6bF2d4bf839f73DE3e26a5f9B3e0CE28
Starks,0xB686826949b65354AA959426aDe2369186f34DB2
Sleepy WEB3,0xB5EB92B3D208f0d9c11Ac6FB8853a0AbADD844b3
noldd,0x5A85B48276B9223c65068EF8ae8DacA410B23ecf
uzumaki99,0x5eCc0A7F102C8646e01f686b6d234f2B23B9E20D
Metaversatile,0x67DC466f64B2b426BC9d9c85320194B98360bA29
Telcier,0x2408E3aCCd020A11a8Ceb0802C8060FE9983fb15
kanmuri,0x339824077be619Ec8bc02981f9a5D46Bf6dC2c97
HMH,0x5519653652a4077B29e3fd8BD3F6FcB05f416Bc7
Hakuna,0xE037e26E4eB6ed3FE6d1383bc24217B461C82FA5
big donkey gaming,0x36a2C2f20EF3a9a4a3a5C3eCD222b0A9be38a7D8
EL,0x6e6901Afbfc4BA4FF7a1ad3CdB55BF8Dac9b37bB
Lucasroma,0x59C6d5a1bd9D7D990d808d930539c800eda67A21
Flesh44,0xC89Eb04fe0809a1a8bd1E0c9bA78590CF702A1db
Scsteelerman,0x00385f60F4B5234E96989805Af7328f7AFd742B1
KoLuPu 🇲🇲,0x6f9552C7Ec3C489bDc9B04eBA3F61BCDE568543A
Tuffguy,0x1ae243da0439E54A530034511ADD92EEaF371B1c
rayfan,0x629c26b50823872E561a721c0C2d5113edDa4DD9
!              yassine🅿,0xA4d4f845b4055D3cb7c8c8b3c3828D3377C76829
ninja.brian,0x78bAf29F679AcCBcf0d17cF95eBb9f6B319E728F
mabmh_123,0xBeba618232a0F021C008dEEB5E18B9D563227902
Couriezz🍍,0x84D81CAFB0D44E0ae67D2E2785C83851a801ce0a
DoctorKoala,0x6b85b562ED739C8C434DBF7C0b9602E3E37dd53B
Nagisawa💠,0x4A232B714Fc6f33Fc31943A0a4b2A75636f58586
Lavender,0x05d175C9c01bf03D848E7164F370a297Bed04288
M0v1e2s,0xc8cB3F776a3646D64E3492A96EBf63Fa338ACC4C
KurtWinfield,0x6a042F1E3E3BE8aB4ad24D8b0959183146995efd
RazzTa,0xE0450e07C8645F87617D256C479630FD304F225c
Eerie,0xC92F7ECbe7611A4b7eb62BDA3088079A20A887EB
avem,
avem,If you have the <@&988117189347405859> role you have been selected for WL. Please type your eth address in here!
